fips,STATEFP,delta_STD_gen,delta_STD_gas
48405,48,-0.378417013150512,-0.223014256619145
48407,48,0.126546154205568,0.349460799309109
48409,48,0.0699223052644186,0.104533100289059
48411,48,1.25705437456148,-0.0223083549615002
48413,48,-0.509290761580738,-0.112243969048703
48415,48,0.0631038513887027,-0.0250360097320499
48417,48,-0.593718754952044,0.924935385998427
48419,48,0.615916999459877,-0.14823970595351
48421,48,-0.296668008546744,-0.182934469364741
48423,48,0.233279517806711,-0.0430762728880344
48425,48,-0.0702011370715816,-0.0662153755883998
48427,48,-0.119409414929741,-0.0484243558473673
48429,48,0.786582560817379,NA
48431,48,0.132949057616959,0.191610156126794
48433,48,-0.177300235387399,NA
48435,48,1.52780451782902,0.161767432074394
48437,48,0.639060124873383,0.844266970907016
48439,48,0.131996851536071,0.0869136250037569
48441,48,0.179581361256956,0.109909060016316
48445,48,0.796784200750188,-0.61836000257049
48447,48,-0.515682919680475,NA
48449,48,-0.0643860305833787,0.493396310956358
48451,48,0.269619792005558,-0.0743427584953014
48453,48,0.147642286480481,-0.0408752192693657
48455,48,0.662749857271511,-0.34011095602523
48457,48,-0.0222949984084453,-0.265395133706065
48459,48,1.12888393529276,2.13192103887666
48461,48,11.4159777649624,NA
48463,48,-0.048921424349544,-0.14406444286459
48465,48,-0.106200154302085,-0.0857738366622345
48467,48,0.195733984187534,-0.23728541141185
48469,48,0.114190320751699,0.0132346482726393
48471,48,0.0446407513085772,0.785786642016783
48473,48,-0.26706426385938,0.272532060160107
48475,48,-0.195610396136595,0.252992270216285
48477,48,0.521422143775773,-0.11931880152011
48479,48,0.268571231848218,0.00407677421343439
48481,48,0.189845669349847,0.322000773485093
48483,48,2.34140413148052,5.50975622796141
48485,48,0.665338912566183,-0.0126367996065485
48487,48,0.0238548724531065,-0.0414838684094085
48489,48,-0.12695601895347,-0.255373090741883
48491,48,0.73487357117744,0.119240261796037
48493,48,-0.011277652255322,-0.115773949690058
48495,48,-0.101653518134426,0.2101694285094
48497,48,-0.0408048756706932,0.0754723613906172
48499,48,0.255443321395357,0.446421337869147
48501,48,-0.141908105003546,-0.364549019607843
48503,48,-0.201307799769282,0.513200260901017
48505,48,0.589442037380522,0.448616600790514
48507,48,-0.316791802397117,-0.845847676419966
49001,49,0.263470827596531,0.136438337197963
49003,49,0.579077878060653,0.174691541657385
49005,49,0.152827408684746,0.235398644492083
49007,49,0.0270751439254416,-0.188061567541674
49011,49,0.0710288153421874,0.238489489290979
49013,49,0.0760300894949927,0.357237215793211
49015,49,-0.163791333443199,0.535354263831191
49017,49,0.00685521057968495,-0.373263450632179
49019,49,1.58181807564419,0.192718250271851
49021,49,2.39229363760349,0.0878312665711413
49023,49,0.256134236651614,0.160316479971731
49025,49,1.74308036247882,-0.0138657855542909
49027,49,0.570680307886828,0.157918613387842
49029,49,-0.0146291608032701,-0.433921570673707
49033,49,-0.144997555113739,0.442461570730329
49035,49,0.220222895342789,0.0348012557175637
49037,49,-0.107347521225103,1.02237388555899
49039,49,0.122233560218618,-0.150449167835944
49041,49,0.0342132500151946,-0.0607845779547102
49043,49,0.210850828380345,0.120433449801108
49045,49,0.145382412610051,-0.0522706476790198
49047,49,0.145176137828707,0.192443101453189
49049,49,0.0476183049200185,0.105143349265305
49051,49,0.0299887440920291,-0.00690386463010247
49053,49,1.0822405737694,0.0432834778392397
49055,49,0.102533800947548,-0.123468062994956
49057,49,0.0713470137621355,0.014333384806262
50001,50,1.24689580353927,0.0255097667985314
50003,50,0.196834294474271,-0.109440403102191
50005,50,-0.15772595818566,1.04701937933675
50007,50,0.363193949010031,0.196376424724312
50009,50,0.0358674463937622,NA
50011,50,-0.0315554173762112,0.508768788759755
50013,50,0.0489282890768385,-0.208551167412951
50015,50,0.127076918221494,1.42292439505976
50017,50,0.133593084703366,1.07595909290215
50019,50,0.540446964729067,-0.368254932325775
50021,50,0.169528082681042,0.0902986243628803
50023,50,0.0893172197787503,0.145745196934484
50025,50,-0.0331679290737741,0.438065935026147
50027,50,0.282820515709222,0.564300251950228
51001,51,0.0695463190731554,-0.0919795350250535
51003,51,0.208455962833831,0.325620526826745
51005,51,-0.0358963461941373,-0.0756840038650693
51007,51,0.244276501415203,0.0798135459306162
51009,51,-0.12389137217077,0.24865607785826
51011,51,-0.120956302403203,-0.00341305606935722
51013,51,0.104919116633594,-0.150497681140056
51015,51,0.0808842505037524,0.12822972933434
51017,51,-0.49756503819933,-0.0192127460168697
51019,51,-0.0118058533417981,0.117063166780185
51021,51,0.0970435710465304,-0.169496265551479
51023,51,0.300030707639184,0.0150582736818086
51025,51,-0.306778955615619,0.512925664196828
51027,51,0.098888506507228,-1
51029,51,-0.0232595657578153,-0.0803881906979431
51031,51,0.170859328951921,0.893735617310617
51033,51,-0.053587725871552,0.148068895751688
51035,51,-0.0759692263803627,0.0636431493605822
51036,51,0.730807799442897,-0.260191142207882
51037,51,-0.134303421196929,-0.285019086974228
51041,51,0.120527319473016,0.516036603863813
51043,51,0.0579355033675443,0.286880326627875
51045,51,0.610923161982774,-0.549114451555291
51047,51,0.0542978989905604,0.121897060395125
51049,51,-0.0501955809044149,-0.331597070220565
51051,51,-0.233748898905696,-0.0370368448299912
51053,51,-0.104024014297406,-0.17614982463813
51057,51,0.566513023244688,-0.14898149157788
51059,51,0.221740670563678,0.226104006920467
51061,51,0.0253555182093598,0.10733512647407
51063,51,0.0437543106984686,-0.268531573382428
51065,51,0.0471195215938046,-0.000213166964746436
51067,51,-0.0664755078243452,0.160434200035468
51069,51,0.171178717255109,0.0546854866132786
51071,51,-0.0449285151255871,0.106450725294089
51073,51,0.0335576105356136,0.474821011051584
51075,51,0.0284217026814141,-0.0100390960215804
51077,51,0.193717135037812,-0.262879586811954
51079,51,0.0466779215251545,-0.19045349968662
51081,51,0.609244466449827,0.216253749240111
51083,51,0.0589881273199229,-0.0560062368681832
51085,51,0.0368321166766458,-0.13595839334412
51087,51,0.265124000245951,-0.222390092170936
51089,51,0.0162238421043228,0.0621998729136748
51091,51,-0.65036231884058,3.85595632451468
51093,51,-0.0494241515205606,-0.162375099776481
51095,51,0.385825363547893,0.533812741369482
51097,51,-0.256510099780969,-0.349256019719138
51099,51,-0.0242913968232033,0.0365314580726828
51101,51,-0.13259143077128,0.368979316518056
51103,51,-0.28307221166365,0.138661163455781
51105,51,-0.204043577810964,0.60424823631729
51107,51,0.118043650427456,0.29077370931591
51109,51,-0.185779274480451,0.0159155288240483
51111,51,-0.0567398979102003,-0.335387813163367
51113,51,0.147293225936999,0.00247378923577053
51115,51,-0.0143542808373929,0.0352999841448617
51117,51,0.00194989685430765,0.173752219541183
51119,51,-0.157459148959935,3.69826299083244
51121,51,0.869628369158779,0.136539857847346
51125,51,-0.0419175471250247,-0.0603822212548111
51127,51,-0.0279418708729059,0.0118365702333986
51131,51,-0.153301493972946,0.345501051905286
51133,51,0.62277401194075,0.463553403654504
51135,51,0.0303999292181057,-0.101602178195103
51137,51,0.0520187927986236,0.168806707969789
51139,51,-0.0525074862134656,0.140447123217256
51141,51,-0.241042371412008,1.16587624209575
51143,51,-0.0689318861649049,-0.23492386951437
51145,51,-0.0329879617680274,0.037896069101219
51147,51,1.35390953038145,0.659055488649192
51149,51,-0.113915953496965,0.295634933539806
51153,51,0.119395190679581,0.12998399927379
51155,51,-0.110311564041238,2.15047596462242
51159,51,0.43096437977267,-0.111719363144794
51161,51,3.95676190864146,0.0621772858411744
51163,51,0.0788341413499422,-0.0660519477529189
51165,51,0.0652065899422592,-0.135932479316801
51167,51,-0.137041807162412,0.243138755815907
51169,51,0.0365415125170368,-0.242674872099179
51171,51,-0.0185656603269648,0.124179655905224
51173,51,0.0604915458741592,-0.207673253174541
51175,51,-0.0299184186034939,-0.232118968231921
51177,51,0.162058555251657,0.0249418249010186
51179,51,0.0826406755726455,0.13171594585606
51181,51,-0.15927272427056,0.12029658374333
51183,51,0.253012716759288,-0.170032523861251
51185,51,-0.00406336910949765,-0.0100371891891597
51187,51,0.0213275762174473,0.14900124590511
51191,51,0.0557976600761517,-0.222885966216498
51193,51,-0.0895513553826912,-0.129913670852995
51195,51,0.0243471129386468,0.875912335660274
51197,51,0.437617564508695,0.0226962864579011
51199,51,0.148451043300331,-0.0573658451045054
51510,51,7.6665879405905,-0.21795353687465
51520,51,-0.0680805919212467,0.130808213578227
51530,51,0.0695234145710309,0.505017407331559
51540,51,0.124462065214874,-0.726039537210905
51550,51,0.947139022376054,0.0879605053438701
51570,51,0.285500754698888,0.0908455486488379
51580,51,-0.00576000581244376,NA
51590,51,-0.0476447997424116,0.170184339366921
51595,51,-0.162002607878489,4.11422183702041
51600,51,0.0948277310883768,-0.688884261459798
51610,51,0.07261418831458,-0.0436119924597934
51620,51,0.0715328965998717,-0.256460989969959
51630,51,0.122602275317732,-0.206271397495654
51640,51,0.07916457178043,0.613617621570226
51650,51,0.100491827325547,-0.0558922284949318
51660,51,0.006464314232077,0.45022123885516
51670,51,-0.00285484709817073,1.87617980700253
51678,51,0.0571359266777369,0.161928651059086
51680,51,0.199605475811272,-0.0806581793027454
51683,51,0.0200396076752658,-0.0316350457438441
51685,51,0.19142422685884,0.226307186243302
51690,51,0.242718418273126,0.159803611023123
51700,51,0.239940714326353,-0.478837308010891
51710,51,0.501705808338594,2.94219248928422
51720,51,-0.0798971670309715,-0.383989194714171
51730,51,0.139500689445691,-0.0705455867130863
51735,51,-0.222730905446605,NA
51740,51,0.315136409028399,-0.329801156194018
51750,51,0.0248762070747586,0.0368532586274521
51760,51,0.147617174443407,-0.518388811950495
51770,51,0.104444726368577,-0.069077241273321
51775,51,0.0138810453334168,0.541799683627939
51790,51,-0.078732985196497,0.309404173379568
51800,51,0.37420524798912,0.0166782138642814
51810,51,0.276864703787252,-0.46245592895393
51820,51,0.723726501070873,0.0228308093440177
51830,51,0.402840982304763,0.0956117727574596
51840,51,-0.0831472952908367,0.66508713098478
53001,53,0.137529303377801,2.52795848794235
53003,53,0.0750296393078485,NA
53005,53,0.197819799704849,-0.0890492052812296
53007,53,0.147644234865482,0.206075538642811
53009,53,-0.0541597650702415,0.166676522365769
53011,53,0.0782887499662068,0.0792026545077207
53013,53,1.54020905767318,-0.308589919592077
53015,53,0.182283181980493,0.398461589520653
53017,53,0.156564093402575,-0.148932698154701
53021,53,0.0690285392731697,0.435323245682478
53025,53,0.501823461135804,0.0784643192591221
53027,53,0.129958772233511,-0.126743655732746
53029,53,0.0943630900392847,0.0848948548185766
53031,53,-0.101763561126441,0.0977747578072438
53033,53,0.259706253571552,0.157169977788062
53035,53,0.177329567767018,0.023152027969365
53037,53,0.285412833625874,0.0954830206479626
53039,53,0.273182941526783,0.00385365928564581
53041,53,0.164141299183308,0.00162623294297592
53043,53,-0.288411729625379,-0.0638626784949018
53045,53,1.13206172492296,0.0870491349188763
53047,53,0.11227721896062,0.000707301680049393
53049,53,0.210169436432085,0.0487738834841618
53051,53,-0.435275398741075,0.132645309164115
53053,53,0.0437366811496444,0.214010644531207
53055,53,0.381758822614914,0.158489133529467
53057,53,-0.0654579854547947,0.0897335354893896
53059,53,-0.18645205236213,-0.278786443560599
53061,53,0.289785664791801,0.119259009287114
53063,53,0.230588139609169,0.277059100816116
53065,53,0.920218600909117,-0.0361157341093482
53067,53,0.24729088955594,0.18991079837904
53069,53,0.353031297876997,0.000356803044719328
53071,53,0.0988961332532132,0.375812270615067
53073,53,0.210539355108051,0.0123748584511857
53075,53,0.398441363203871,-0.0231300078936038
53077,53,0.0926306452230717,0.18071082720304
54001,54,0.294266834356145,0.342857230692672
54003,54,0.0212768411349891,0.0393544060814288
54005,54,-0.0546108370664744,-0.259549045241486
54007,54,0.826536763290078,1.53952300602353
54009,54,0.118713816209013,-0.0877798918804702
54011,54,0.423261974915703,0.21985075527477
54013,54,0.752420020297508,-0.159429055280029
54015,54,1.15518491296739,-0.0658338789813469
54017,54,0.414231610367261,NA
54019,54,0.0401636087043125,0.0962110198130836
54021,54,0.128686651638364,-0.305865669195547
54023,54,0.0207536926658683,-0.0428127326401785
54025,54,0.260563977626216,-0.0456774958228663
54027,54,0.0443515913379714,-0.0710155176588582
54029,54,-0.138987445599686,0.521167523852052
54031,54,0.668763101241981,0.348212081908645
54033,54,0.443057697490596,0.134405287480527
54035,54,0.0443289111757534,-0.121318988224678
54037,54,0.00555956343990343,0.195915939637126
54039,54,-0.0458908059620583,0.491866337297006
54041,54,-0.201267994667274,0.352418133852849
54043,54,0.239956438446734,-0.0184053690214072
54045,54,0.0223993971696428,-0.187753250217403
54047,54,0.421613386613834,0.072564211192878
54049,54,-0.0567728439151745,0.0687243305989021
54051,54,-0.130336624352508,0.524598049227498
54053,54,0.0707180320662669,-0.0378129308632769
54055,54,0.0195884064471398,0.594214677126955
54057,54,-0.0388275717370043,0.133733272279881
54059,54,-0.062380809222476,0.16675602053951
54061,54,0.033900403771908,0.0632730067725281
54063,54,-0.0936193692215297,-0.389274637366507
54065,54,0.755623954097662,0.0657038546728749
54067,54,0.0648775934136926,0.00788484410036729
54069,54,0.0855477086498135,-0.112644042701318
54071,54,-0.280078282454342,-0.378348315260474
54073,54,-0.0739528868812854,-0.174675661650234
54075,54,1.01475950661421,0.201023244808603
54077,54,-0.259572356636769,0.77731005998184
54079,54,-0.0298729463856557,-0.0240485917330285
54081,54,0.0140009129878317,0.0593954227607818
54083,54,0.226600926765289,0.158152899621037
54085,54,-0.0253977057778052,0.755392523040517
54087,54,0.363428136939428,0.32757634965277
54089,54,0.588708771320836,0.348056193917505
54091,54,-0.200092226734089,NA
54093,54,0.59351814677999,0.192342056628794
54095,54,-0.296186560198892,0.0277379117402634
54097,54,-0.165159481319046,-0.173934210784942
54099,54,0.538063505616084,-0.206448833447176
54101,54,-0.346874480804191,-0.38612118073537
54103,54,-0.0403764597311259,0.597864497539702
54105,54,-0.462959484522812,-0.47105561861521
54107,54,0.901550896857591,0.5489405526314
54109,54,0.309255491531259,0.188464759177935
55001,55,0.182112485775213,-0.416017234076901
55003,55,0.288896733994215,3.40002132633159
55005,55,0.0920200180672661,-0.341188363335797
55007,55,2.59034234155147,-0.0900251195202982
55009,55,0.113365795656163,-0.0583109219368336
55011,55,0.15239414238682,NA
55013,55,-0.0199294541352937,0.437314608767228
55015,55,1.00280986576277,0.0106402422428571
55017,55,-0.0934706535230363,6.31637292584011
55019,55,0.189934339737171,-0.124700718116547
55021,55,0.166581468301574,-0.23311273619397
55023,55,0.101304706020037,-0.106585342823329
55025,55,0.344222316353027,0.671114475331547
55027,55,0.184675836406676,-0.110839021361454
55029,55,-0.0645734697136826,-0.174956508031126
55031,55,0.00240176152487568,-0.719911526410679
55033,55,-0.103074605191525,0.784836579564842
55035,55,0.136226555387412,0.171972707423501
55037,55,-0.694466720128308,-0.674011976047904
55039,55,-0.0171763767364984,-0.120942401366717
55041,55,0.678679664200436,0.446383526587608
55043,55,0.11440419409845,-0.023164369528262
55045,55,-0.0250046788473007,0.906204241087227
55047,55,-0.00215346315798432,0.420373768417357
55049,55,0.195806065533406,-0.150967743079433
55051,55,-0.333738971706723,0.14447192274725
55053,55,0.07943258751464,-0.0591759593819054
55055,55,0.929754974441306,2.38894826118986
55057,55,0.0979935695736667,0.00938283332339065
55059,55,0.0167742972668218,0.219917793421985
55061,55,0.0359121433626503,3.84311247619706
55063,55,0.508757549127065,-0.00171746198952331
55065,55,0.419308376150642,-1
55067,55,0.581010110015917,-0.0596948908986821
55069,55,0.653025049719551,0.997496883767882
55071,55,0.373299319540673,0.012997522897743
55073,55,0.737459311451556,0.118912838779873
55075,55,0.347620179929673,-0.0621995676220084
55077,55,0.221373105167449,0.00656979070464167
55078,55,-0.520579338161151,3.32823129251701
55079,55,0.070506898204806,0.0381921460234173
55081,55,0.0509821676717961,2.6524360596109
55083,55,-0.119222973420296,-0.257787402358961
55085,55,0.345135516957413,0.205956695486112
55087,55,0.337413061344472,0.370683151594701
55089,55,0.110220613491046,-0.0784639767647954
55091,55,0.0259104987520913,0.482776583968223
55093,55,-0.0618955181588035,0.00632126469937942
55095,55,0.546093823115362,0.76661353051753
55097,55,0.227368356068417,-0.129499470683178
55099,55,0.463695863774349,-0.768600568466812
55101,55,0.0244210421931082,0.228169211669566
55103,55,0.516426386996706,0.00860514987202117
55105,55,0.106673098258524,0.0126160152243897
55107,55,0.920458402311676,1.20225074957371
55109,55,0.408050532766853,0.665442394678577
55111,55,0.237934115290692,-0.313501003146738
55113,55,0.483570619749549,-0.309678383445205
55115,55,0.0160867257394198,-0.0623048541179243
55117,55,0.694929065152677,6.3450182029789
55119,55,0.084555308108839,-0.0236842105263159
55121,55,0.680710840594934,0.303238409320978
55123,55,0.0823100871705085,0.402289615346466
55125,55,0.483772328209895,0.060771817637557
55127,55,0.204419581109686,0.0835396631534215
55129,55,0.418399960800458,0.380184647815861
55131,55,0.0417825806596132,0.323956195666976
55133,55,0.210463102310926,-0.0412909816500875
55135,55,0.28647337871189,0.232934621874504
55137,55,0.307137585190502,0.379267442476871
55139,55,0.141559633668755,-0.110608037482464
55141,55,0.111410021595717,0.118022399833303
56001,56,0.184797911068677,0.103424785781038
56003,56,-0.0886548402202051,-0.790490824954703
56005,56,0.412675357970187,0.0753317373281069
56007,56,0.14190385435063,-0.264150954786762
56009,56,0.117771433063485,0.413646868415039
56011,56,-0.17441399760441,NA
56013,56,0.853320137195544,4.13216075655247
56015,56,0.245955183547709,NA
56017,56,-0.0149514307824551,-0.894060633382171
56019,56,1.12824740663348,-0.345149608092018
56021,56,0.0484361305909427,0.0345471814074382
56023,56,0.78307849207386,-0.104814910763305
56025,56,0.577620322252706,0.50418991071913
56027,56,-0.640321601941748,0.00313837375178329
56029,56,0.335715202347607,1.03502457764655
56031,56,-0.373684234387611,-0.213169450840288
56033,56,-0.31248627962316,-0.239667944973518
56035,56,1.94375835577495,0.511565860880356
56037,56,0.128909688727021,0.212465896092471
56039,56,1.84241946701435,-0.108044850738332
56041,56,0.54762015660662,-0.0611034856232239
56043,56,1.00069646345363,-0.266577413194404
56045,56,0.741848306361704,0.154263702150147
66010,66,0.197863079134415,NA
72017,72,1.97045390708194,NA
72021,72,0.0470977057400262,NA
72025,72,0.301075313792154,NA
72029,72,0.265711393226182,NA
72031,72,0.189703513672501,NA
72033,72,0.385,NA
72035,72,-0.125820096538024,NA
72051,72,-0.249744807739187,NA
72053,72,0.155946376580147,NA
72057,72,1.23497501683523,NA
72061,72,0.357598749424176,NA
72065,72,-0.0727891324949406,NA
72069,72,0.196587552563777,NA
72071,72,0.246841689696013,NA
72075,72,0.174347158218126,NA
72077,72,0.939070016034206,NA
72089,72,0.442242048099302,NA
72091,72,-0.314146107441163,NA
72097,72,-0.0525615693049818,NA
72113,72,0.422761937525347,NA
72127,72,0.0456915777431069,NA
72129,72,-0.704570044824566,NA
72133,72,0.0761240110632277,NA
72137,72,0.31231347121683,NA
72139,72,-0.599546110996493,NA
72143,72,-0.0469293574724884,NA
72151,72,-0.714600287218765,NA
78010,78,0.0216000506746057,NA
